"CODIGO";"DESCRIPCION";"COSTO";"ULTCOSTO";"PRECIO1";"PRECIO2";"PRECIO3";"PRECIO4";"PRECIO5";"PRECIO6";"PRECIO";"PORCENTAJE";"ULTPRECIO";"MARCA";"COLOR";"CATEGORIA";"SUBCATEGORIA";"UBICACION";"UNIDAD";"DISPONIBLE";"ENPRODUCCION";"NOTAS";"IVA";"TASA";"IMPOTROS";"IIBB";"STOCKMINIMO";"STOCKMAXIMO";"STOCKVENDIDO";"FECHACOMPULT";"LISTA";"PROCEDENCIA";"CODIGOBARRA";"RUBRO";"PROVEEDOR";"GARANTIA";"FECHA";"PEDIDO";"STOCK";"EXISTENTE";"ACTUAL";"MARCADOCONTADO";"MARCADOLISTA";"MARCADOFINAL";"PREPARADO";"CTANOMBRE";"CTATIPO";"CTAANTICIPO";"CTAIIBB";"ESTADO";"VENCE";"VENCIMIENTO";"DESLARGA";"RESERVA";"INDIVIDUAL";"MODIFICADO";"SLUG";"ENLACE";"TIPO";"DESTACADO";"VISIBLE";"REBAJADODESDE";"REBAJADOHASTA";"VIRTUAL";"DESCARGAR";"DESCARGA";"DESCARGARLIMITE";"DESCARGAREXPIRA";"URLEXTERNA";"BOTON";"ESTADOIMPUESTO";"CLASEIMPUESTO";"ESTADOSTOCK";"PESO";"DIMENSION";"CLASEENVIO";"VALORACION";"VENTADIRIGIDA";"VENTACRUZADA";"PADRE";"NOTACOMPRA";"ETIQUETA";"ATRIBUTO";"ATRIBUTOPORDEFECTO";"META";"USD"
360;"CAN CAN diuca ";80;;84;88;92;96;100;104;160;100;;0;0;0;0;"";"c/u";13;;"";;0;0;0;;;;27/12/2019;;"";"84315678";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
361;"set 4 piezas beba";490;;514.5;539;563.5;588;612.5;637;980;100;;0;0;0;0;"";"c/u";5;;"";;0;0;0;;;;30/12/2019;;"";"91151179";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
362;"vestido alunar pako p";315;;330.75;346.5;362.25;378;393.75;409.5;630;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;06/01/2020;;"";"89.02.31-6'12";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
363;"campera reversible estampado flores";700;;735;770;805;840;875;910;1400;100;;0;0;0;0;"";"c/u";5;;"";;0;0;0;;;;06/01/2020;;"";"90.02.30-18'24";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
364;"campera reversible cierre estampado micro";600;;630;660;690;720;750;780;1200;100;;0;0;0;0;"";"c/u";21;;"";;0;0;0;;;;06/01/2020;;"";"90.01.30-18'24";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
365;"campera rustico jaspeado coral";510;;535.5;561;586.5;612;637.5;663;1020;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;06/01/2020;;"";"90.02.04-18'24";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
366;"campera rustico jaspeado gris";510;;535.5;561;586.5;612;637.5;663;1020;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;06/01/2020;;"";"90.01.04-6'12";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
367;"campera rustico estampado animales";530;;556.5;583;609.5;636;662.5;689;1060;100;;0;0;0;0;"";"c/u";4;;"";;0;0;0;;;;06/01/2020;;"";"90.01.01-6'12";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
368;"short lycra forrado";335;;351.75;368.5;385.25;402;418.75;435.5;670;100;;0;0;0;0;"";"c/u";4;;"";;0;0;0;;;;06/01/2020;;"";"78.04.31-T4";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
369;"shor micropeach estampado";230;;241.5;253;264.5;276;287.5;299;460;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;06/01/2020;;"";"78.01.31-0'3";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
370;"short de baño cire con forro";260;;273;286;299;312;325;338;520;100;;0;0;0;0;"";"c/u";4;;"";;0;0;0;;;;06/01/2020;;"";"67.01.36-T3.6";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
371;"campera reversible cierre estampado y micro";800;;840;880;920;960;1000;1040;1600;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;06/01/2020;;"";"90.04.10-T6";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
372;"remera jersey estampado fruta";255;;267.75;280.5;293.25;306;318.75;331.5;510;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;09/01/2020;;"";"90.02.08-18'24";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
373;"chomba gris pako peko";400;;420;440;460;480;500;520;800;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;09/01/2020;;"";"90.04.19-T10";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
374;"remera jersey gris con estampa braile";340;;357;374;391;408;425;442;680;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;09/01/2020;;"";"90.04.15-T6";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
375;"blusa jersey estampado";340;;357;374;391;408;425;442;680;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;09/01/2020;;"";"90.03.18-T2";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
376;"musculosa jersey con bolsillo pako peko";240;;252;264;276;288;300;312;480;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;09/01/2020;;"";"90.01.07-3'6";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
377;"musculosa gris estampada pako peko";240;;252;264;276;288;300;312;480;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;09/01/2020;;"";"90.01.17-6'12";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
378;"musculosa jersey coral estampa pako peko";240;;252;264;276;288;300;312;480;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;09/01/2020;;"";"90.02.07-0'3";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
379;"musculosa jersey est.. pako peko";245;;257.25;269.5;281.75;294;306.25;318.5;490;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;09/01/2020;;"";"90.01.22-6'12";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
380;"musculosa jersey aplique lentejuelas";320;;336;352;368;384;400;416;640;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;09/01/2020;;"";"90.03.20-T6";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
381;"body blanco jrsey con estampa pako peko";310;;325.5;341;356.5;372;387.5;403;558;80;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;09/01/2020;;"";"90.01.13-18'24";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
382;"short jersey liso negro";260;;273;286;299;312;325;338;520;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;09/01/2020;;"";"90.01.18-6'12";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
383;"short jersey liso coral";250;;262.5;275;287.5;300;312.5;325;500;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;09/01/2020;;"";"90.02.20-18'24";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
384;"short jersey liso negro ";350;;367.5;385;402.5;420;437.5;455;700;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;09/01/2020;;"";"90.03.25-T10";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
385;"short rustico liso negro con bolsillos";360;;378;396;414;432;450;468;720;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;09/01/2020;;"";"90.04.32-T4";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
386;"short rustico azul con bolsillos ";320;;336;352;368;384;400;416;640;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;09/01/2020;;"";"90.04.30-T8";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
387;"remera pumparriba";250;;262.5;275;287.5;300;312.5;325;500;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;20/01/2020;;"";"97165168";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
388;"pupera pumparriba";250;;262.5;275;287.5;300;312.5;325;500;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;20/01/2020;;"";"98745128";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
389;"remera pumparriba nena";275;;288.75;302.5;316.25;330;343.75;357.5;550;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;20/01/2020;;"";"87645128";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
390;"remera bordada conamor";275;;288.75;302.5;316.25;330;343.75;357.5;550;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;20/01/2020;;"";"97643176";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
391;"body liso  conamor";220;;231;242;253;264;275;286;440;100;;0;0;0;0;"";"c/u";4;;"";;0;0;0;;;;20/01/2020;;"";"97583905";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
392;"jogger estampado conamor";250;;262.5;275;287.5;300;312.5;325;500;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;20/01/2020;;"";"61873499";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
393;"body con cuello americano conamor";290;;304.5;319;333.5;348;362.5;377;580;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;20/01/2020;;"";"61723957";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
394;"bermuda con pin";260;;273;286;299;312;325;338;520;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;20/01/2020;;"";"52795169";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
395;"chomba pumparriba";280;;294;308;322;336;350;364;560;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;20/01/2020;;"";"71685171";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
396;"jogger liso ";270;;283.5;297;310.5;324;337.5;351;540;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;20/01/2020;;"";"45683498";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
397;"monito algodon pumparriba";350;;367.5;385;402.5;420;437.5;455;700;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;20/01/2020;;"";"82465124";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
398;"enterito musculosa conamor";250;;262.5;275;287.5;300;312.5;325;500;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;20/01/2020;;"";"85463424";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
399;"body pulpo pirata";245;;257.25;269.5;281.75;294;306.25;318.5;490;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;20/01/2020;;"";"48613286";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
400;"body americano con estampa";210;;220.5;231;241.5;252;262.5;273;420;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;20/01/2020;;"";"54813294";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
401;"remera con estampa ";170;;178.5;187;195.5;204;212.5;221;340;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;20/01/2020;;"";"91575164";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
402;"body manga alita";270;;283.5;297;310.5;324;337.5;351;540;100;;0;0;0;0;"";"c/u";4;;"";;0;0;0;;;;20/01/2020;;"";"54613249";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
403;"body vestido con bretel";370;;388.5;407;425.5;444;462.5;481;740;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;20/01/2020;;"";"64183404";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
404;"medias con talon y puntera";65;;68.25;71.5;74.75;78;81.25;84.5;130;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;20/01/2020;;"";"58717042";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
405;"medeias espandex";65;;68.25;71.5;74.75;78;81.25;84.5;130;100;;0;0;0;0;"";"c/u";12;;"";;0;0;0;;;;20/01/2020;;"";"85417045";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
406;"remera +saquito+short";470;;493.5;517;540.5;564;587.5;611;940;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;20/01/2020;;"";"58131461";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
407;"body +bonbacha+ babero + canfia";395;;414.75;434.5;454.25;474;493.75;513.5;790;100;;0;0;0;0;"";"c/u";5;;"";;0;0;0;;;;20/01/2020;;"";"63141313";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
408;"batin baucha y bandana";250;;262.5;275;287.5;300;312.5;325;500;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;20/01/2020;;"";"52811439";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
409;"body bordado con bonbacha mas bandana";470;;493.5;517;540.5;564;587.5;611;940;100;;0;0;0;0;"";"c/u";4;;"";;0;0;0;;;;20/01/2020;;"";"69741324";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
410;"pantalon friza addler";200;;210;220;230;240;250;260;400;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;04/02/2020;;"";"20398";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
411;"camiseta humahuaca";210;;220.5;231;241.5;252;262.5;273;420;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;04/02/2020;;"";"10548";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
412;"camiseta jersey WIHS";260;;273;286;299;312;325;338;520;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;04/02/2020;;"";"30293";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
413;"pantalon rustico CANDY";260;;273;286;299;312;325;338;520;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;04/02/2020;;"";"10694";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
414;"campera rustico STAY";300;;315;330;345;360;375;390;600;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;04/02/2020;;"";"20460";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
415;"pantalon rustico LIKE";260;;273;286;299;312;325;338;520;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;04/02/2020;;"";"20570";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
416;"conjunto campera FRIZA";460;;483;506;529;552;575;598;920;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;04/02/2020;;"";"10438";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
417;"camiseta jersey MUSIC";100;;105;110;115;120;125;130;200;100;;0;0;0;0;"";"c/u";4;;"";;0;0;0;;;;04/02/2020;;"";"20477";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
418;"pantalon frisa TIGER";220;;231;242;253;264;275;286;440;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;04/02/2020;;"";"20381";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
419;"tapado frisa paris";430;;451.5;473;494.5;516;537.5;559;860;100;;0;0;0;0;"";"c/u";4;;"";;0;0;0;;;;04/02/2020;;"";"10416";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
420;"camiseta jersey ROAD";220;;231;242;253;264;275;286;440;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;04/02/2020;;"";"20480";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
421;"pantalon frisa  HUELLITA";260;;273;286;299;312;325;338;520;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;04/02/2020;;"";"20305";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
422;"pantalon frisa BOOM";245;;257.25;269.5;281.75;294;306.25;318.5;490;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;04/02/2020;;"";"20400";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
423;"chaleco coral fleace PRINCE";340;;357;374;391;408;425;442;680;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;04/02/2020;;"";"10527";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
424;"VESTIDO con bretel";350;;367.5;385;402.5;420;437.5;455;700;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;04/02/2020;;"";"64973193";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
425;"yabi conjunto con body";380;;399;418;437;456;475;494;760;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;14/02/2020;;"";"2001520106";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
426;"cloe set 3 piezas";300;;315;330;345;360;375;390;600;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;14/02/2020;;"";"203820734";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
427;"byg bay set x 3";360;;378;396;414;432;450;468;720;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;14/02/2020;;"";"200757100";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
428;"adachi buzo nena ";580;;609;638;667;696;725;754;1160;100;;0;0;0;0;"";"c/u";4;;"";;0;0;0;;;;14/02/2020;;"";"201153873";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
429;"adachi remera varon man larga";300;;315;330;345;360;375;390;600;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;14/02/2020;;"";"201153804";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
430;"adachi remera nena con moño";300;;315;330;345;360;375;390;600;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;14/02/2020;;"";"201153849";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
431;"adachi pantalon varon";500;;525;550;575;600;625;650;1000;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;14/02/2020;;"";"201153832";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
432;"adachi buzo varon frisa ";480;;504;528;552;576;600;624;864;80;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;14/02/2020;;"";"201153857";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
433;"adachi remera nena arco";310;;325.5;341;356.5;372;387.5;403;620;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;14/02/2020;;"";"201153855";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
434;"adachi remera luna ";300;;315;330;345;360;375;390;600;100;;0;0;0;0;"";"c/u";4;;"";;0;0;0;;;;14/02/2020;;"";"201153823";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
435;"adachi calza beba algodon";220;;231;242;253;264;275;286;440;100;;0;0;0;0;"";"c/u";4;;"";;0;0;0;;;;14/02/2020;;"";"201153707";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
436;"adachi remera varon foo";300;;315;330;345;360;375;390;600;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;14/02/2020;;"";"201153821";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
437;"adachi remera nena manga larga";280;;294;308;322;336;350;364;560;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;14/02/2020;;"";"201153809";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
438;"adachi remera varon manga largaa";290;;304.5;319;333.5;348;362.5;377;580;100;;0;0;0;0;"";"c/u";4;;"";;0;0;0;;;;14/02/2020;;"";"201153811";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
439;"adachi calza nena wilf";390;;409.5;429;448.5;468;487.5;507;702;80;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;14/02/2020;;"";"201153828";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
440;"cheito remera bebe man larga";195;;204.75;214.5;224.25;234;243.75;253.5;390;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;14/02/2020;;"";"90246528";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
441;"adachi calza nena algodon ";280;;294;308;322;336;350;364;560;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;14/02/2020;;"";"201153842";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
442;"adachi nena calza termica";390;;409.5;429;448.5;468;487.5;507;780;100;;0;0;0;0;"";"c/u";3;;"";;0;0;0;;;;14/02/2020;;"";"201153839";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
443;"namitin campera bordada";420;;441;462;483;504;525;546;840;100;;0;0;0;0;"";"c/u";4;;"";;0;0;0;;;;14/02/2020;;"";"201271434";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
